id,wkt
,"POLYGON ((15.829272460937501 9.279907226562504, 15.806214797421378 9.04579884014315, 15.737927899951046 8.820687107724396, 15.627035995700556 8.613222946938981, 15.477800598361359 8.431379089138646, 15.295956740561024 8.28214369179945, 15.08849257977561 8.17125178754896, 14.863380847356856 8.102964890078628, 14.629272460937502 8.079907226562504, 14.395164074518148 8.102964890078628, 14.170052342099394 8.17125178754896, 13.96258818131398 8.28214369179945, 13.780744323513645 8.431379089138646, 13.631508926174448 8.613222946938981, 13.520617021923957 8.820687107724396, 13.452330124453624 9.045798840143151, 13.429272460937502 9.279907226562505, 13.452330124453626 9.514015612981858, 13.520617021923957 9.739127345400613, 13.631508926174448 9.946591506186028, 13.780744323513646 10.128435363986362, 13.962588181313981 10.27767076132556, 14.170052342099396 10.388562665576048, 14.395164074518151 10.456849563046381, 14.629272460937505 10.479907226562503, 14.86338084735686 10.45684956304638, 15.088492579775613 10.388562665576046, 15.295956740561028 10.277670761325556, 15.477800598361362 10.128435363986357, 15.627035995700558 9.946591506186023, 15.737927899951048 9.739127345400608, 15.80621479742138 9.514015612981852, 15.829272460937501 9.279907226562504))"
,POINT (14.629272460937502 10.379272460937502)
,"POLYGON ((15.829272460937501 10.379272460937502, 15.806214797421378 10.145164074518148, 15.737927899951046 9.920052342099394, 15.627035995700556 9.71258818131398, 15.477800598361359 9.530744323513645, 15.295956740561024 9.381508926174448, 15.08849257977561 9.270617021923957, 14.863380847356856 9.202330124453626, 14.629272460937502 9.179272460937502, 14.395164074518148 9.202330124453626, 14.170052342099394 9.270617021923957, 13.96258818131398 9.381508926174448, 13.780744323513645 9.530744323513645, 13.631508926174448 9.71258818131398, 13.520617021923957 9.920052342099394, 13.452330124453624 10.14516407451815, 13.429272460937502 10.379272460937504, 13.452330124453626 10.613380847356856, 13.520617021923957 10.838492579775611, 13.631508926174448 11.045956740561026, 13.780744323513646 11.22780059836136, 13.962588181313981 11.377035995700558, 14.170052342099396 11.487927899951046, 14.395164074518151 11.55621479742138, 14.629272460937505 11.579272460937501, 14.86338084735686 11.556214797421378, 15.088492579775613 11.487927899951044, 15.295956740561028 11.377035995700554, 15.477800598361362 11.227800598361355, 15.627035995700558 11.04595674056102, 15.737927899951048 10.838492579775606, 15.80621479742138 10.61338084735685, 15.829272460937501 10.379272460937502))"
,POINT (17.345649976605074 10.379272460937502)
,"POLYGON ((18.545649976605073 10.379272460937502, 18.52259231308895 10.145164074518148, 18.454305415618617 9.920052342099394, 18.343413511368126 9.71258818131398, 18.19417811402893 9.530744323513645, 18.0123342562286 9.381508926174448, 17.80487009544318 9.270617021923957, 17.57975836302443 9.202330124453626, 17.345649976605074 9.179272460937502, 17.11154159018572 9.202330124453626, 16.886429857766966 9.270617021923957, 16.678965696981553 9.381508926174448, 16.49712183918122 9.530744323513645, 16.347886441842018 9.71258818131398, 16.23699453759153 9.920052342099394, 16.168707640121198 10.14516407451815, 16.145649976605075 10.379272460937504, 16.168707640121198 10.613380847356856, 16.23699453759153 10.838492579775611, 16.34788644184202 11.045956740561026, 16.49712183918122 11.22780059836136, 16.678965696981553 11.377035995700558, 16.88642985776697 11.487927899951046, 17.111541590185723 11.55621479742138, 17.345649976605078 11.579272460937501, 17.579758363024432 11.556214797421378, 17.804870095443185 11.487927899951044, 18.0123342562286 11.377035995700554, 18.194178114028933 11.227800598361355, 18.34341351136813 11.04595674056102, 18.45430541561862 10.838492579775606, 18.52259231308895 10.61338084735685, 18.545649976605073 10.379272460937502))"
,POINT (14.530275344848633 11.187074661254883)
,"POLYGON ((15.730275344848632 11.187074661254883, 15.707217681332509 10.952966274835529, 15.638930783862177 10.727854542416775, 15.528038879611687 10.52039038163136, 15.37880348227249 10.338546523831026, 15.196959624472155 10.189311126491829, 14.98949546368674 10.078419222241338, 14.764383731267987 10.010132324771007, 14.530275344848633 9.987074661254884, 14.296166958429279 10.010132324771007, 14.071055226010525 10.078419222241338, 13.86359106522511 10.189311126491829, 13.681747207424776 10.338546523831026, 13.532511810085579 10.52039038163136, 13.421619905835088 10.727854542416775, 13.353333008364757 10.95296627483553, 13.330275344848634 11.187074661254885, 13.353333008364757 11.421183047674237, 13.42161990583509 11.646294780092992, 13.53251181008558 11.853758940878407, 13.681747207424777 12.035602798678742, 13.863591065225112 12.184838196017939, 14.071055226010527 12.295730100268427, 14.296166958429282 12.36401699773876, 14.530275344848636 12.387074661254882, 14.76438373126799 12.364016997738759, 14.989495463686744 12.295730100268425, 15.196959624472159 12.184838196017935, 15.378803482272493 12.035602798678736, 15.528038879611689 11.853758940878402, 15.638930783862179 11.646294780092987, 15.70721768133251 11.421183047674232, 15.730275344848632 11.187074661254883))"
,POINT (10.174928665161133 11.187074661254883)
,"POLYGON ((11.374928665161132 11.187074661254883, 11.351871001645009 10.952966274835529, 11.283584104174677 10.727854542416775, 11.172692199924187 10.52039038163136, 11.02345680258499 10.338546523831026, 10.841612944784655 10.189311126491829, 10.63414878399924 10.078419222241338, 10.409037051580487 10.010132324771007, 10.174928665161133 9.987074661254884, 9.940820278741779 10.010132324771007, 9.715708546323025 10.078419222241338, 9.50824438553761 10.189311126491829, 9.326400527737276 10.338546523831026, 9.177165130398079 10.52039038163136, 9.066273226147588 10.727854542416775, 8.997986328677257 10.95296627483553, 8.974928665161134 11.187074661254885, 8.997986328677257 11.421183047674237, 9.06627322614759 11.646294780092992, 9.17716513039808 11.853758940878407, 9.326400527737277 12.035602798678742, 9.508244385537612 12.184838196017939, 9.715708546323027 12.295730100268427, 9.940820278741782 12.36401699773876, 10.174928665161136 12.387074661254882, 10.40903705158049 12.364016997738759, 10.634148783999244 12.295730100268425, 10.841612944784659 12.184838196017935, 11.023456802584993 12.035602798678736, 11.172692199924189 11.853758940878402, 11.283584104174679 11.646294780092987, 11.35187100164501 11.421183047674232, 11.374928665161132 11.187074661254883))"
,POINT (10.174928665161133 12.443483352661133)
,"POLYGON ((11.374928665161132 12.443483352661133, 11.351871001645009 12.209374966241779, 11.283584104174677 11.984263233823025, 11.172692199924187 11.77679907303761, 11.02345680258499 11.594955215237276, 10.841612944784655 11.445719817898079, 10.63414878399924 11.334827913647588, 10.409037051580487 11.266541016177257, 10.174928665161133 11.243483352661134, 9.940820278741779 11.266541016177257, 9.715708546323025 11.334827913647588, 9.50824438553761 11.445719817898079, 9.326400527737276 11.594955215237276, 9.177165130398079 11.77679907303761, 9.066273226147588 11.984263233823025, 8.997986328677257 12.20937496624178, 8.974928665161134 12.443483352661135, 8.997986328677257 12.677591739080487, 9.06627322614759 12.902703471499242, 9.17716513039808 13.110167632284657, 9.326400527737277 13.292011490084992, 9.508244385537612 13.441246887424189, 9.715708546323027 13.552138791674677, 9.940820278741782 13.62042568914501, 10.174928665161136 13.643483352661132, 10.40903705158049 13.620425689145009, 10.634148783999244 13.552138791674675, 10.841612944784659 13.441246887424185, 11.023456802584993 13.292011490084986, 11.172692199924189 13.110167632284652, 11.283584104174679 12.902703471499237, 11.35187100164501 12.677591739080482, 11.374928665161132 12.443483352661133))"
,POINT (14.530229568481445 12.443483352661133)
,"POLYGON ((15.730229568481445 12.443483352661133, 15.707171904965321 12.209374966241779, 15.63888500749499 11.984263233823025, 15.5279931032445 11.77679907303761, 15.378757705905302 11.594955215237276, 15.196913848104968 11.445719817898079, 14.989449687319553 11.334827913647588, 14.7643379549008 11.266541016177257, 14.530229568481445 11.243483352661134, 14.296121182062091 11.266541016177257, 14.071009449643338 11.334827913647588, 13.863545288857923 11.445719817898079, 13.681701431057588 11.594955215237276, 13.532466033718391 11.77679907303761, 13.421574129467901 11.984263233823025, 13.35328723199757 12.20937496624178, 13.330229568481446 12.443483352661135, 13.35328723199757 12.677591739080487, 13.421574129467903 12.902703471499242, 13.532466033718393 13.110167632284657, 13.68170143105759 13.292011490084992, 13.863545288857924 13.441246887424189, 14.07100944964334 13.552138791674677, 14.296121182062095 13.62042568914501, 14.530229568481449 13.643483352661132, 14.764337954900803 13.620425689145009, 14.989449687319556 13.552138791674675, 15.196913848104971 13.441246887424185, 15.378757705905306 13.292011490084986, 15.527993103244501 13.110167632284652, 15.638885007494991 12.902703471499237, 15.707171904965323 12.677591739080482, 15.730229568481445 12.443483352661133))"
,POINT (14.530275344848633 12.443483352661133)
,"POLYGON ((15.730275344848632 12.443483352661133, 15.707217681332509 12.209374966241779, 15.638930783862177 11.984263233823025, 15.528038879611687 11.77679907303761, 15.37880348227249 11.594955215237276, 15.196959624472155 11.445719817898079, 14.98949546368674 11.334827913647588, 14.764383731267987 11.266541016177257, 14.530275344848633 11.243483352661134, 14.296166958429279 11.266541016177257, 14.071055226010525 11.334827913647588, 13.86359106522511 11.445719817898079, 13.681747207424776 11.594955215237276, 13.532511810085579 11.77679907303761, 13.421619905835088 11.984263233823025, 13.353333008364757 12.20937496624178, 13.330275344848634 12.443483352661135, 13.353333008364757 12.677591739080487, 13.42161990583509 12.902703471499242, 13.53251181008558 13.110167632284657, 13.681747207424777 13.292011490084992, 13.863591065225112 13.441246887424189, 14.071055226010527 13.552138791674677, 14.296166958429282 13.62042568914501, 14.530275344848636 13.643483352661132, 14.76438373126799 13.620425689145009, 14.989495463686744 13.552138791674675, 15.196959624472159 13.441246887424185, 15.378803482272493 13.292011490084986, 15.528038879611689 13.110167632284652, 15.638930783862179 12.902703471499237, 15.70721768133251 12.677591739080482, 15.730275344848632 12.443483352661133))"
,POINT (14.530275344848633 11.187074661254883)
,"POLYGON ((15.730275344848632 11.187074661254883, 15.707217681332509 10.952966274835529, 15.638930783862177 10.727854542416775, 15.528038879611687 10.52039038163136, 15.37880348227249 10.338546523831026, 15.196959624472155 10.189311126491829, 14.98949546368674 10.078419222241338, 14.764383731267987 10.010132324771007, 14.530275344848633 9.987074661254884, 14.296166958429279 10.010132324771007, 14.071055226010525 10.078419222241338, 13.86359106522511 10.189311126491829, 13.681747207424776 10.338546523831026, 13.532511810085579 10.52039038163136, 13.421619905835088 10.727854542416775, 13.353333008364757 10.95296627483553, 13.330275344848634 11.187074661254885, 13.353333008364757 11.421183047674237, 13.42161990583509 11.646294780092992, 13.53251181008558 11.853758940878407, 13.681747207424777 12.035602798678742, 13.863591065225112 12.184838196017939, 14.071055226010527 12.295730100268427, 14.296166958429282 12.36401699773876, 14.530275344848636 12.387074661254882, 14.76438373126799 12.364016997738759, 14.989495463686744 12.295730100268425, 15.196959624472159 12.184838196017935, 15.378803482272493 12.035602798678736, 15.528038879611689 11.853758940878402, 15.638930783862179 11.646294780092987, 15.70721768133251 11.421183047674232, 15.730275344848632 11.187074661254883))"
,POINT (9.007509231567383 10.828126907348633)
,"POLYGON ((10.207509231567382 10.828126907348633, 10.184451568051259 10.594018520929279, 10.116164670580927 10.368906788510525, 10.005272766330437 10.16144262772511, 9.85603736899124 9.979598769924776, 9.674193511190905 9.830363372585579, 9.46672935040549 9.719471468335088, 9.241617617986737 9.651184570864757, 9.007509231567383 9.628126907348634, 8.773400845148029 9.651184570864757, 8.548289112729275 9.719471468335088, 8.34082495194386 9.830363372585579, 8.158981094143526 9.979598769924776, 8.009745696804329 10.16144262772511, 7.8988537925538385 10.368906788510525, 7.830566895083506 10.59401852092928, 7.807509231567383 10.828126907348635, 7.830566895083507 11.062235293767987, 7.898853792553839 11.287347026186742, 8.00974569680433 11.494811186972157, 8.158981094143527 11.676655044772492, 8.340824951943862 11.825890442111689, 8.548289112729277 11.936782346362177, 8.773400845148032 12.00506924383251, 9.007509231567386 12.028126907348632, 9.24161761798674 12.005069243832509, 9.466729350405494 11.936782346362175, 9.674193511190909 11.825890442111685, 9.856037368991243 11.676655044772486, 10.005272766330439 11.494811186972152, 10.116164670580929 11.287347026186737, 10.18445156805126 11.062235293767982, 10.207509231567382 10.828126907348633))"
,POINT (6.627931594848633 10.828126907348633)
,"POLYGON ((7.827931594848633 10.828126907348633, 7.8048739313325095 10.594018520929279, 7.736587033862177 10.368906788510525, 7.625695129611687 10.16144262772511, 7.47645973227249 9.979598769924776, 7.294615874472155 9.830363372585579, 7.08715171368674 9.719471468335088, 6.862039981267987 9.651184570864757, 6.627931594848633 9.628126907348634, 6.3938232084292785 9.651184570864757, 6.168711476010525 9.719471468335088, 5.96124731522511 9.830363372585579, 5.779403457424776 9.979598769924776, 5.630168060085579 10.16144262772511, 5.5192761558350885 10.368906788510525, 5.450989258364756 10.59401852092928, 5.427931594848633 10.828126907348635, 5.450989258364757 11.062235293767987, 5.519276155835089 11.287347026186742, 5.6301680600855795 11.494811186972157, 5.7794034574247775 11.676655044772492, 5.961247315225112 11.825890442111689, 6.168711476010527 11.936782346362177, 6.393823208429281 12.00506924383251, 6.6279315948486355 12.028126907348632, 6.86203998126799 12.005069243832509, 7.087151713686744 11.936782346362175, 7.294615874472159 11.825890442111685, 7.476459732272493 11.676655044772486, 7.62569512961169 11.494811186972152, 7.736587033862179 11.287347026186737, 7.80487393133251 11.062235293767982, 7.827931594848633 10.828126907348633))"
,POINT (6.627931594848633 13.116567611694336)
,"POLYGON ((7.827931594848633 13.116567611694336, 7.8048739313325095 12.882459225274982, 7.736587033862177 12.657347492856228, 7.625695129611687 12.449883332070813, 7.47645973227249 12.268039474270479, 7.294615874472155 12.118804076931282, 7.08715171368674 12.007912172680792, 6.862039981267987 11.93962527521046, 6.627931594848633 11.916567611694337, 6.3938232084292785 11.93962527521046, 6.168711476010525 12.007912172680792, 5.96124731522511 12.118804076931282, 5.779403457424776 12.268039474270479, 5.630168060085579 12.449883332070813, 5.5192761558350885 12.657347492856228, 5.450989258364756 12.882459225274983, 5.427931594848633 13.116567611694338, 5.450989258364757 13.35067599811369, 5.519276155835089 13.575787730532445, 5.6301680600855795 13.78325189131786, 5.7794034574247775 13.965095749118195, 5.961247315225112 14.114331146457392, 6.168711476010527 14.22522305070788, 6.393823208429281 14.293509948178214, 6.6279315948486355 14.316567611694335, 6.86203998126799 14.293509948178212, 7.087151713686744 14.225223050707879, 7.294615874472159 14.114331146457388, 7.476459732272493 13.96509574911819, 7.62569512961169 13.783251891317855, 7.736587033862179 13.57578773053244, 7.80487393133251 13.350675998113685, 7.827931594848633 13.116567611694336))"
