id,wkt
,"POLYGON ((14.530275344848633 13.643483352661132, 14.764383731267987 13.620425689145009, 14.98949546368674 13.552138791674677, 15.196959624472155 13.441246887424187, 15.37880348227249 13.29201149008499, 15.528038879611687 13.110167632284655, 15.638930783862177 12.90270347149924, 15.707217681332509 12.677591739080487, 15.730275344848632 12.443483352661133, 15.707217681332509 12.209374966241779, 15.638930783862177 11.984263233823025, 15.528038879611687 11.77679907303761, 15.37880348227249 11.594955215237276, 15.196959624472155 11.445719817898079, 14.98949546368674 11.334827913647588, 14.764383731267985 11.266541016177257, 14.530275344848633 11.243483352661134, 14.530229568481445 11.243483352661134, 14.296121182062091 11.266541016177257, 14.071009449643338 11.334827913647588, 13.863545288857923 11.445719817898079, 13.681701431057588 11.594955215237276, 13.532466033718391 11.77679907303761, 13.421574129467901 11.984263233823025, 13.35328723199757 12.209374966241779, 13.330229568481446 12.443483352661133, 13.35328723199757 12.677591739080487, 13.421574129467901 12.90270347149924, 13.532466033718391 13.110167632284655, 13.681701431057588 13.29201149008499, 13.863545288857923 13.441246887424187, 14.071009449643338 13.552138791674677, 14.296121182062093 13.620425689145009, 14.530229568481445 13.643483352661132, 14.530275344848633 13.643483352661132))"
,"POLYGON ((15.730275344848632 11.187074661254883, 15.707217681332509 10.952966274835529, 15.638930783862177 10.727854542416775, 15.528038879611687 10.52039038163136, 15.37880348227249 10.338546523831026, 15.196959624472155 10.189311126491829, 14.98949546368674 10.078419222241338, 14.764383731267987 10.010132324771007, 14.530275344848633 9.987074661254884, 14.296166958429279 10.010132324771007, 14.071055226010525 10.078419222241338, 13.86359106522511 10.189311126491829, 13.681747207424776 10.338546523831026, 13.532511810085579 10.52039038163136, 13.421619905835088 10.727854542416775, 13.353333008364757 10.95296627483553, 13.330275344848634 11.187074661254883, 13.330275344848634 12.443483352661133, 13.353333008364757 12.677591739080487, 13.421619905835088 12.90270347149924, 13.532511810085579 13.110167632284655, 13.681747207424776 13.29201149008499, 13.86359106522511 13.441246887424187, 14.071055226010525 13.552138791674677, 14.296166958429279 13.620425689145009, 14.530275344848633 13.643483352661132, 14.764383731267987 13.620425689145009, 14.98949546368674 13.552138791674677, 15.196959624472155 13.441246887424187, 15.37880348227249 13.29201149008499, 15.528038879611687 13.110167632284655, 15.638930783862177 12.90270347149924, 15.707217681332509 12.677591739080485, 15.730275344848632 12.443483352661133, 15.730275344848632 11.187074661254883))"
,"POLYGON ((6.627931594848633 9.628126907348634, 6.3938232084292785 9.651184570864757, 6.168711476010524 9.719471468335088, 5.96124731522511 9.830363372585579, 5.779403457424776 9.979598769924776, 5.630168060085579 10.16144262772511, 5.5192761558350885 10.368906788510525, 5.450989258364756 10.594018520929279, 5.427931594848633 10.828126907348633, 5.450989258364756 11.062235293767987, 5.5192761558350885 11.28734702618674, 5.630168060085579 11.494811186972155, 5.779403457424776 11.67665504477249, 5.96124731522511 11.825890442111687, 6.168711476010525 11.936782346362177, 6.393823208429279 12.005069243832509, 6.627931594848633 12.028126907348632, 9.007509231567383 12.028126907348632, 9.241617617986737 12.005069243832509, 9.46672935040549 11.936782346362177, 9.674193511190905 11.825890442111687, 9.85603736899124 11.67665504477249, 10.005272766330437 11.494811186972155, 10.116164670580927 11.28734702618674, 10.184451568051259 11.062235293767987, 10.207509231567382 10.828126907348633, 10.184451568051259 10.594018520929279, 10.116164670580927 10.368906788510525, 10.005272766330437 10.16144262772511, 9.85603736899124 9.979598769924776, 9.674193511190905 9.830363372585579, 9.46672935040549 9.719471468335088, 9.241617617986735 9.651184570864757, 9.007509231567383 9.628126907348634, 6.627931594848633 9.628126907348634))"
,"POLYGON ((5.427931594848633 13.116567611694336, 5.450989258364756 13.35067599811369, 5.5192761558350885 13.575787730532443, 5.630168060085579 13.783251891317859, 5.779403457424776 13.965095749118193, 5.96124731522511 14.11433114645739, 6.168711476010525 14.22522305070788, 6.3938232084292785 14.293509948178212, 6.627931594848633 14.316567611694335, 6.862039981267987 14.293509948178212, 7.08715171368674 14.22522305070788, 7.294615874472155 14.11433114645739, 7.47645973227249 13.965095749118193, 7.625695129611687 13.783251891317859, 7.736587033862177 13.575787730532443, 7.8048739313325095 13.350675998113688, 7.827931594848633 13.116567611694336, 7.827931594848633 10.828126907348633, 7.8048739313325095 10.594018520929279, 7.736587033862177 10.368906788510525, 7.625695129611687 10.16144262772511, 7.47645973227249 9.979598769924776, 7.294615874472155 9.830363372585579, 7.08715171368674 9.719471468335088, 6.862039981267987 9.651184570864757, 6.627931594848633 9.628126907348634, 6.3938232084292785 9.651184570864757, 6.168711476010525 9.719471468335088, 5.96124731522511 9.830363372585579, 5.779403457424776 9.979598769924776, 5.630168060085579 10.16144262772511, 5.5192761558350885 10.368906788510525, 5.450989258364756 10.59401852092928, 5.427931594848633 10.828126907348633, 5.427931594848633 13.116567611694336))"
,"POLYGON ((5.427931594848633 13.116701126098633, 5.450989258364756 13.350809512517987, 5.5192761558350885 13.57592124493674, 5.630168060085579 13.783385405722155, 5.779403457424776 13.96522926352249, 5.96124731522511 14.114464660861687, 6.168711476010525 14.225356565112177, 6.3938232084292785 14.293643462582509, 6.627931594848633 14.316701126098632, 6.862039981267987 14.293643462582509, 7.08715171368674 14.225356565112177, 7.294615874472155 14.114464660861687, 7.47645973227249 13.96522926352249, 7.625695129611687 13.783385405722155, 7.736587033862177 13.57592124493674, 7.8048739313325095 13.350809512517985, 7.827931594848633 13.116701126098633, 7.827931594848633 13.116567611694336, 7.8048739313325095 12.882459225274982, 7.736587033862177 12.657347492856228, 7.625695129611687 12.449883332070813, 7.47645973227249 12.268039474270479, 7.294615874472155 12.118804076931282, 7.08715171368674 12.007912172680792, 6.862039981267987 11.93962527521046, 6.627931594848633 11.916567611694337, 6.3938232084292785 11.93962527521046, 6.168711476010525 12.007912172680792, 5.96124731522511 12.118804076931282, 5.779403457424776 12.268039474270479, 5.630168060085579 12.449883332070813, 5.5192761558350885 12.657347492856228, 5.450989258364756 12.882459225274983, 5.427931594848633 13.116567611694336, 5.427931594848633 13.116701126098633))"
,"POLYGON ((9.007509231567383 14.316701126098632, 9.241617617986737 14.293643462582509, 9.46672935040549 14.225356565112177, 9.674193511190905 14.114464660861687, 9.85603736899124 13.96522926352249, 10.005272766330437 13.783385405722155, 10.116164670580927 13.57592124493674, 10.184451568051259 13.350809512517987, 10.207509231567382 13.116701126098633, 10.184451568051259 12.882592739679279, 10.116164670580927 12.657481007260525, 10.005272766330437 12.45001684647511, 9.85603736899124 12.268172988674776, 9.674193511190905 12.118937591335579, 9.46672935040549 12.008045687085088, 9.241617617986735 11.939758789614757, 9.007509231567383 11.916701126098634, 6.627931594848633 11.916701126098634, 6.3938232084292785 11.939758789614757, 6.168711476010524 12.008045687085088, 5.96124731522511 12.118937591335579, 5.779403457424776 12.268172988674776, 5.630168060085579 12.45001684647511, 5.5192761558350885 12.657481007260525, 5.450989258364756 12.882592739679279, 5.427931594848633 13.116701126098633, 5.450989258364756 13.350809512517987, 5.5192761558350885 13.57592124493674, 5.630168060085579 13.783385405722155, 5.779403457424776 13.96522926352249, 5.96124731522511 14.114464660861687, 6.168711476010525 14.225356565112177, 6.393823208429279 14.293643462582509, 6.627931594848633 14.316701126098632, 9.007509231567383 14.316701126098632))"
,"POLYGON ((10.207509231567382 10.828126907348633, 10.184451568051259 10.594018520929279, 10.116164670580927 10.368906788510525, 10.005272766330437 10.16144262772511, 9.85603736899124 9.979598769924776, 9.674193511190905 9.830363372585579, 9.46672935040549 9.719471468335088, 9.241617617986737 9.651184570864757, 9.007509231567383 9.628126907348634, 8.773400845148029 9.651184570864757, 8.548289112729275 9.719471468335088, 8.34082495194386 9.830363372585579, 8.158981094143526 9.979598769924776, 8.009745696804329 10.16144262772511, 7.8988537925538385 10.368906788510525, 7.830566895083506 10.59401852092928, 7.807509231567383 10.828126907348633, 7.807509231567383 13.116701126098633, 7.830566895083506 13.350809512517987, 7.8988537925538385 13.57592124493674, 8.009745696804329 13.783385405722155, 8.158981094143526 13.96522926352249, 8.34082495194386 14.114464660861687, 8.548289112729275 14.225356565112177, 8.773400845148029 14.293643462582509, 9.007509231567383 14.316701126098632, 9.241617617986737 14.293643462582509, 9.46672935040549 14.225356565112177, 9.674193511190905 14.114464660861687, 9.85603736899124 13.96522926352249, 10.005272766330437 13.783385405722155, 10.116164670580927 13.57592124493674, 10.184451568051259 13.350809512517985, 10.207509231567382 13.116701126098633, 10.207509231567382 10.828126907348633))"
,"POLYGON ((3.835695266723633 10.017287063598634, 3.6015868803042785 10.040344727114757, 3.3764751478855244 10.108631624585088, 3.16901098710011 10.219523528835579, 2.9871671292997757 10.368758926174776, 2.8379317319605786 10.55060278397511, 2.7270398277100885 10.758066944760525, 2.658752930239756 10.983178677179279, 2.6356952667236326 11.217287063598633, 2.658752930239756 11.451395450017987, 2.7270398277100885 11.67650718243674, 2.8379317319605786 11.883971343222155, 2.9871671292997757 12.06581520102249, 3.1690109871001106 12.215050598361687, 3.3764751478855257 12.325942502612177, 3.60158688030428 12.394229400082509, 3.835695266723633 12.417287063598632, 5.153932571411133 12.417287063598632, 5.388040957830487 12.394229400082509, 5.61315269024924 12.325942502612177, 5.820616851034655 12.215050598361687, 6.00246070883499 12.06581520102249, 6.151696106174187 11.883971343222155, 6.262588010424677 11.67650718243674, 6.3308749078950095 11.451395450017987, 6.353932571411133 11.217287063598633, 6.3308749078950095 10.983178677179279, 6.262588010424677 10.758066944760525, 6.151696106174187 10.55060278397511, 6.00246070883499 10.368758926174776, 5.820616851034655 10.219523528835579, 5.61315269024924 10.108631624585088, 5.388040957830486 10.040344727114757, 5.153932571411133 10.017287063598634, 3.835695266723633 10.017287063598634))"
,"POLYGON ((2.6356952667236326 14.545473098754883, 2.658752930239756 14.779581485174237, 2.7270398277100885 15.00469321759299, 2.8379317319605786 15.212157378378405, 2.9871671292997757 15.39400123617874, 3.1690109871001106 15.543236633517937, 3.3764751478855253 15.654128537768427, 3.601586880304279 15.722415435238759, 3.835695266723633 15.745473098754882, 4.069803653142987 15.722415435238759, 4.29491538556174 15.654128537768427, 4.502379546347155 15.543236633517937, 4.68422340414749 15.39400123617874, 4.833458801486687 15.212157378378405, 4.944350705737177 15.00469321759299, 5.0126376032075095 14.779581485174235, 5.035695266723633 14.545473098754883, 5.035695266723633 11.217287063598633, 5.0126376032075095 10.983178677179279, 4.944350705737177 10.758066944760525, 4.833458801486687 10.55060278397511, 4.68422340414749 10.368758926174776, 4.502379546347155 10.219523528835579, 4.29491538556174 10.108631624585088, 4.069803653142987 10.040344727114757, 3.835695266723633 10.017287063598634, 3.601586880304279 10.040344727114757, 3.3764751478855253 10.108631624585088, 3.1690109871001106 10.219523528835579, 2.9871671292997757 10.368758926174776, 2.8379317319605786 10.55060278397511, 2.7270398277100885 10.758066944760525, 2.658752930239756 10.98317867717928, 2.6356952667236326 11.217287063598633, 2.6356952667236326 14.545473098754883))"
,"POLYGON ((5.153932571411133 15.745473098754882, 5.388040957830487 15.722415435238759, 5.61315269024924 15.654128537768427, 5.820616851034655 15.543236633517937, 6.00246070883499 15.39400123617874, 6.151696106174187 15.212157378378405, 6.262588010424677 15.00469321759299, 6.3308749078950095 14.779581485174237, 6.353932571411133 14.545473098754883, 6.3308749078950095 14.311364712335529, 6.262588010424677 14.086252979916775, 6.151696106174187 13.87878881913136, 6.00246070883499 13.696944961331026, 5.820616851034655 13.547709563991829, 5.61315269024924 13.436817659741338, 5.388040957830486 13.368530762271007, 5.153932571411133 13.345473098754884, 3.835695266723633 13.345473098754884, 3.6015868803042785 13.368530762271007, 3.3764751478855244 13.436817659741338, 3.16901098710011 13.547709563991829, 2.9871671292997757 13.696944961331026, 2.8379317319605786 13.87878881913136, 2.7270398277100885 14.086252979916775, 2.658752930239756 14.311364712335529, 2.6356952667236326 14.545473098754883, 2.658752930239756 14.779581485174237, 2.7270398277100885 15.00469321759299, 2.8379317319605786 15.212157378378405, 2.9871671292997757 15.39400123617874, 3.1690109871001106 15.543236633517937, 3.3764751478855257 15.654128537768427, 3.60158688030428 15.722415435238759, 3.835695266723633 15.745473098754882, 5.153932571411133 15.745473098754882))"
,"POLYGON ((6.353932571411133 11.217287063598633, 6.3308749078950095 10.983178677179279, 6.262588010424677 10.758066944760525, 6.151696106174187 10.55060278397511, 6.00246070883499 10.368758926174776, 5.820616851034655 10.219523528835579, 5.61315269024924 10.108631624585088, 5.388040957830487 10.040344727114757, 5.153932571411133 10.017287063598634, 4.9198241849917785 10.040344727114757, 4.694712452573025 10.108631624585088, 4.48724829178761 10.219523528835579, 4.305404433987276 10.368758926174776, 4.156169036648079 10.55060278397511, 4.0452771323975885 10.758066944760525, 3.976990234927256 10.98317867717928, 3.9539325714111326 11.217287063598633, 3.9539325714111326 14.545473098754883, 3.976990234927256 14.779581485174237, 4.0452771323975885 15.00469321759299, 4.156169036648079 15.212157378378405, 4.305404433987276 15.39400123617874, 4.48724829178761 15.543236633517937, 4.694712452573025 15.654128537768427, 4.9198241849917785 15.722415435238759, 5.153932571411133 15.745473098754882, 5.388040957830487 15.722415435238759, 5.61315269024924 15.654128537768427, 5.820616851034655 15.543236633517937, 6.00246070883499 15.39400123617874, 6.151696106174187 15.212157378378405, 6.262588010424677 15.00469321759299, 6.3308749078950095 14.779581485174235, 6.353932571411133 14.545473098754883, 6.353932571411133 11.217287063598633))"
